"GAME_ID","GAME_DATE","TEAM_ABBR","OPP_ABBR"
"201110110PIT","2011-10-11","PIT","FLA"
"201110120CAR","2011-10-12","BOS","CAR"
"201110120CAR","2011-10-12","CAR","BOS"
"201110120CBJ","2011-10-12","COL","CBJ"
"201110120CBJ","2011-10-12","CBJ","COL"
"201110120PHI","2011-10-12","VAN","PHI"
"201110120PHI","2011-10-12","PHI","VAN"
"201110130CHI","2011-10-13","WPG","CHI"
"201110130CHI","2011-10-13","CHI","WPG"
"201110130DAL","2011-10-13","STL","DAL"
"201110130DAL","2011-10-13","DAL","STL"
"201110130DET","2011-10-13","VAN","DET"
"201110130DET","2011-10-13","DET","VAN"
"201110130MIN","2011-10-13","EDM","MIN"
"201110130MIN","2011-10-13","MIN","EDM"
"201110130MTL","2011-10-13","CGY","MTL"
"201110130MTL","2011-10-13","MTL","CGY"
"201110130NJD","2011-10-13","LAK","NJD"
"201110130NJD","2011-10-13","NJD","LAK"
"201110130NSH","2011-10-13","PHX","NSH"
"201110130NSH","2011-10-13","NSH","PHX"
"201110130NYI","2011-10-13","TBL","NYI"
"201110130NYI","2011-10-13","NYI","TBL"
"201110130OTT","2011-10-13","COL","OTT"
"201110130OTT","2011-10-13","OTT","COL"
"201110130PIT","2011-10-13","WSH","PIT"
"201110130PIT","2011-10-13","PIT","WSH"
"201110140ANA","2011-10-14","SJS","ANA"
"201110140ANA","2011-10-14","ANA","SJS"
"201110140BUF","2011-10-14","CAR","BUF"
"201110140BUF","2011-10-14","BUF","CAR"
"201110150CHI","2011-10-15","BOS","CHI"
"201110150CHI","2011-10-15","CHI","BOS"
"201110150DAL","2011-10-15","CBJ","DAL"
"201110150DAL","2011-10-15","DAL","CBJ"
"201110150EDM","2011-10-15","VAN","EDM"
"201110150EDM","2011-10-15","EDM","VAN"
"201110150FLA","2011-10-15","TBL","FLA"
"201110150FLA","2011-10-15","FLA","TBL"
"201110150MIN","2011-10-15","DET","MIN"
"201110150MIN","2011-10-15","MIN","DET"
"201110150MTL","2011-10-15","COL","MTL"
"201110150MTL","2011-10-15","MTL","COL"
"201110150NSH","2011-10-15","NJD","NSH"
"201110150NSH","2011-10-15","NSH","NJD"
"201110150NYI","2011-10-15","NYR","NYI"
"201110150NYI","2011-10-15","NYI","NYR"
"201110150PHI","2011-10-15","LAK","PHI"
"201110150PHI","2011-10-15","PHI","LAK"
"201110150PHX","2011-10-15","WPG","PHX"
"201110150PHX","2011-10-15","PHX","WPG"
"201110150PIT","2011-10-15","BUF","PIT"
"201110150PIT","2011-10-15","PIT","BUF"
"201110150SJS","2011-10-15","STL","SJS"
"201110150SJS","2011-10-15","SJS","STL"
"201110150TOR","2011-10-15","CGY","TOR"
"201110150TOR","2011-10-15","TOR","CGY"
"201110150WSH","2011-10-15","OTT","WSH"
"201110150WSH","2011-10-15","WSH","OTT"
"201110160ANA","2011-10-16","STL","ANA"
"201110160ANA","2011-10-16","ANA","STL"
"201110170EDM","2011-10-17","NSH","EDM"
"201110170EDM","2011-10-17","EDM","NSH"
"201110170SJS","2011-10-17","ANA","SJS"
"201110170SJS","2011-10-17","SJS","ANA"
"201110170TBL","2011-10-17","FLA","TBL"
"201110170TBL","2011-10-17","TBL","FLA"
"201110170TOR","2011-10-17","COL","TOR"
"201110170TOR","2011-10-17","TOR","COL"
"201110170WPG","2011-10-17","PIT","WPG"
"201110170WPG","2011-10-17","WPG","PIT"
"201110180BOS","2011-10-18","CAR","BOS"
"201110180BOS","2011-10-18","BOS","CAR"
"201110180CBJ","2011-10-18","DAL","CBJ"
"201110180CBJ","2011-10-18","CBJ","DAL"
"201110180CGY","2011-10-18","EDM","CGY"
"201110180CGY","2011-10-18","CGY","EDM"
"201110180LAK","2011-10-18","STL","LAK"
"201110180LAK","2011-10-18","LAK","STL"
"201110180MIN","2011-10-18","PIT","MIN"
"201110180MIN","2011-10-18","MIN","PIT"
"201110180MTL","2011-10-18","BUF","MTL"
"201110180MTL","2011-10-18","MTL","BUF"
"201110180OTT","2011-10-18","PHI","OTT"
"201110180OTT","2011-10-18","OTT","PHI"
"201110180PHX","2011-10-18","CHI","PHX"
"201110180PHX","2011-10-18","PHX","CHI"
"201110180VAN","2011-10-18","NYR","VAN"
"201110180VAN","2011-10-18","VAN","NYR"
"201110180WSH","2011-10-18","FLA","WSH"
"201110180WSH","2011-10-18","WSH","FLA"
"201110190TOR","2011-10-19","WPG","TOR"
"201110190TOR","2011-10-19","TOR","WPG"
"201110200BOS","2011-10-20","TOR","BOS"
"201110200BOS","2011-10-20","BOS","TOR"
"201110200CGY","2011-10-20","NYR","CGY"
"201110200CGY","2011-10-20","CGY","NYR"
"201110200COL","2011-10-20","CHI","COL"
"201110200COL","2011-10-20","COL","CHI"
"201110200EDM","2011-10-20","MIN","EDM"
"201110200EDM","2011-10-20","EDM","MIN"
"201110200FLA","2011-10-20","BUF","FLA"
"201110200FLA","2011-10-20","FLA","BUF"
"201110200OTT","2011-10-20","WPG","OTT"
"201110200OTT","2011-10-20","OTT","WPG"
"201110200PHI","2011-10-20","WSH","PHI"
"201110200PHI","2011-10-20","PHI","WSH"
"201110200PHX","2011-10-20","LAK","PHX"
"201110200PHX","2011-10-20","PHX","LAK"
"201110200PIT","2011-10-20","MTL","PIT"
"201110200PIT","2011-10-20","PIT","MTL"
"201110200TBL","2011-10-20","NYI","TBL"
"201110200TBL","2011-10-20","TBL","NYI"
"201110200VAN","2011-10-20","NSH","VAN"
"201110200VAN","2011-10-20","VAN","NSH"
"201110210ANA","2011-10-21","DAL","ANA"
"201110210ANA","2011-10-21","ANA","DAL"
"201110210DET","2011-10-21","CBJ","DET"
"201110210DET","2011-10-21","DET","CBJ"
"201110210NJD","2011-10-21","SJS","NJD"
"201110210NJD","2011-10-21","NJD","SJS"
"201110210STL","2011-10-21","CAR","STL"
"201110210STL","2011-10-21","STL","CAR"
"201110220BOS","2011-10-22","SJS","BOS"
"201110220BOS","2011-10-22","BOS","SJS"
"201110220CGY","2011-10-22","NSH","CGY"
"201110220CGY","2011-10-22","CGY","NSH"
"201110220CHI","2011-10-22","COL","CHI"
"201110220CHI","2011-10-22","CHI","COL"
"201110220EDM","2011-10-22","NYR","EDM"
"201110220EDM","2011-10-22","EDM","NYR"
"201110220FLA","2011-10-22","NYI","FLA"
"201110220FLA","2011-10-22","FLA","NYI"
"201110220LAK","2011-10-22","DAL","LAK"
"201110220LAK","2011-10-22","LAK","DAL"
"201110220MTL","2011-10-22","TOR","MTL"
"201110220MTL","2011-10-22","MTL","TOR"
"201110220OTT","2011-10-22","CBJ","OTT"
"201110220OTT","2011-10-22","OTT","CBJ"
"201110220PHI","2011-10-22","STL","PHI"
"201110220PHI","2011-10-22","PHI","STL"
"201110220PIT","2011-10-22","NJD","PIT"
"201110220PIT","2011-10-22","PIT","NJD"
"201110220TBL","2011-10-22","BUF","TBL"
"201110220TBL","2011-10-22","TBL","BUF"
"201110220VAN","2011-10-22","MIN","VAN"
"201110220VAN","2011-10-22","VAN","MIN"
"201110220WPG","2011-10-22","CAR","WPG"
"201110220WPG","2011-10-22","WPG","CAR"
"201110220WSH","2011-10-22","DET","WSH"
"201110220WSH","2011-10-22","WSH","DET"
"201110230ANA","2011-10-23","PHX","ANA"
"201110230ANA","2011-10-23","ANA","PHX"
"201110240MTL","2011-10-24","FLA","MTL"
"201110240MTL","2011-10-24","MTL","FLA"
"201110240PHI","2011-10-24","TOR","PHI"
"201110240PHI","2011-10-24","PHI","TOR"
"201110240WPG","2011-10-24","NYR","WPG"
"201110240WPG","2011-10-24","WPG","NYR"
"201110250BUF","2011-10-25","TBL","BUF"
"201110250BUF","2011-10-25","BUF","TBL"
"201110250CAR","2011-10-25","OTT","CAR"
"201110250CAR","2011-10-25","CAR","OTT"
"201110250CBJ","2011-10-25","DET","CBJ"
"201110250CBJ","2011-10-25","CBJ","DET"
"201110250CHI","2011-10-25","ANA","CHI"
"201110250CHI","2011-10-25","CHI","ANA"
"201110250EDM","2011-10-25","VAN","EDM"
"201110250EDM","2011-10-25","EDM","VAN"
"201110250LAK","2011-10-25","NJD","LAK"
"201110250LAK","2011-10-25","LAK","NJD"
"201110250NSH","2011-10-25","SJS","NSH"
"201110250NSH","2011-10-25","NSH","SJS"
"201110250NYI","2011-10-25","PIT","NYI"
"201110250NYI","2011-10-25","NYI","PIT"
"201110250PHX","2011-10-25","DAL","PHX"
"201110250PHX","2011-10-25","PHX","DAL"
"201110260CGY","2011-10-26","COL","CGY"
"201110260CGY","2011-10-26","CGY","COL"
"201110260MTL","2011-10-26","PHI","MTL"
"201110260MTL","2011-10-26","MTL","PHI"
"201110260VAN","2011-10-26","STL","VAN"
"201110260VAN","2011-10-26","VAN","STL"
"201110270BOS","2011-10-27","MTL","BOS"
"201110270BOS","2011-10-27","BOS","MTL"
"201110270BUF","2011-10-27","CBJ","BUF"
"201110270BUF","2011-10-27","BUF","CBJ"
"201110270DAL","2011-10-27","LAK","DAL"
"201110270DAL","2011-10-27","DAL","LAK"
"201110270EDM","2011-10-27","WSH","EDM"
"201110270EDM","2011-10-27","EDM","WSH"
"201110270MIN","2011-10-27","ANA","MIN"
"201110270MIN","2011-10-27","MIN","ANA"
"201110270NSH","2011-10-27","TBL","NSH"
"201110270NSH","2011-10-27","NSH","TBL"
"201110270NYR","2011-10-27","TOR","NYR"
"201110270NYR","2011-10-27","NYR","TOR"
"201110270OTT","2011-10-27","FLA","OTT"
"201110270OTT","2011-10-27","OTT","FLA"
"201110270PHI","2011-10-27","WPG","PHI"
"201110270PHI","2011-10-27","PHI","WPG"
"201110270PHX","2011-10-27","NJD","PHX"
"201110270PHX","2011-10-27","PHX","NJD"
"201110270PIT","2011-10-27","NYI","PIT"
"201110270PIT","2011-10-27","PIT","NYI"
"201110280CAR","2011-10-28","CHI","CAR"
"201110280CAR","2011-10-28","CAR","CHI"
"201110280CGY","2011-10-28","STL","CGY"
"201110280CGY","2011-10-28","CGY","STL"
"201110280COL","2011-10-28","EDM","COL"
"201110280COL","2011-10-28","COL","EDM"
"201110280DET","2011-10-28","SJS","DET"
"201110280DET","2011-10-28","DET","SJS"
"201110290BUF","2011-10-29","FLA","BUF"
"201110290BUF","2011-10-29","BUF","FLA"
"201110290CHI","2011-10-29","CBJ","CHI"
"201110290CHI","2011-10-29","CHI","CBJ"
"201110290DAL","2011-10-29","NJD","DAL"
"201110290DAL","2011-10-29","DAL","NJD"
"201110290MIN","2011-10-29","DET","MIN"
"201110290MIN","2011-10-29","MIN","DET"
"201110290MTL","2011-10-29","BOS","MTL"
"201110290MTL","2011-10-29","MTL","BOS"
"201110290NSH","2011-10-29","ANA","NSH"
"201110290NSH","2011-10-29","NSH","ANA"
"201110290NYI","2011-10-29","SJS","NYI"
"201110290NYI","2011-10-29","NYI","SJS"
"201110290NYR","2011-10-29","OTT","NYR"
"201110290NYR","2011-10-29","NYR","OTT"
"201110290PHI","2011-10-29","CAR","PHI"
"201110290PHI","2011-10-29","PHI","CAR"
"201110290PHX","2011-10-29","LAK","PHX"
"201110290PHX","2011-10-29","PHX","LAK"
"201110290TBL","2011-10-29","WPG","TBL"
"201110290TBL","2011-10-29","TBL","WPG"
"201110290TOR","2011-10-29","PIT","TOR"
"201110290TOR","2011-10-29","TOR","PIT"
"201110290VAN","2011-10-29","WSH","VAN"
"201110290VAN","2011-10-29","VAN","WSH"
"201110300CBJ","2011-10-30","ANA","CBJ"
"201110300CBJ","2011-10-30","CBJ","ANA"
"201110300COL","2011-10-30","LAK","COL"
"201110300COL","2011-10-30","COL","LAK"
"201110300EDM","2011-10-30","STL","EDM"
"201110300EDM","2011-10-30","EDM","STL"
"201110300OTT","2011-10-30","TOR","OTT"
"201110300OTT","2011-10-30","OTT","TOR"
"201110310CHI","2011-10-31","NSH","CHI"
"201110310CHI","2011-10-31","CHI","NSH"
"201110310FLA","2011-10-31","WPG","FLA"
"201110310FLA","2011-10-31","FLA","WPG"
"201110310NYR","2011-10-31","SJS","NYR"
"201110310NYR","2011-10-31","NYR","SJS"
"201111010BOS","2011-11-01","OTT","BOS"
"201111010BOS","2011-11-01","BOS","OTT"
"201111010CAR","2011-11-01","TBL","CAR"
"201111010CAR","2011-11-01","CAR","TBL"
"201111010CGY","2011-11-01","VAN","CGY"
"201111010CGY","2011-11-01","CGY","VAN"
"201111010DET","2011-11-01","MIN","DET"
"201111010DET","2011-11-01","DET","MIN"
"201111010WSH","2011-11-01","ANA","WSH"
"201111010WSH","2011-11-01","WSH","ANA"
"201111020BUF","2011-11-02","PHI","BUF"
"201111020BUF","2011-11-02","BUF","PHI"
"201111020COL","2011-11-02","PHX","COL"
"201111020COL","2011-11-02","COL","PHX"
"201111020NJD","2011-11-02","TOR","NJD"
"201111020NJD","2011-11-02","NJD","TOR"
"201111030CBJ","2011-11-03","TOR","CBJ"
"201111030CBJ","2011-11-03","CBJ","TOR"
"201111030DET","2011-11-03","CGY","DET"
"201111030DET","2011-11-03","DET","CGY"
"201111030FLA","2011-11-03","CHI","FLA"
"201111030FLA","2011-11-03","FLA","CHI"
"201111030LAK","2011-11-03","EDM","LAK"
"201111030LAK","2011-11-03","LAK","EDM"
"201111030MIN","2011-11-03","VAN","MIN"
"201111030MIN","2011-11-03","MIN","VAN"
"201111030NYI","2011-11-03","WPG","NYI"
"201111030NYI","2011-11-03","NYI","WPG"
"201111030NYR","2011-11-03","ANA","NYR"
"201111030NYR","2011-11-03","NYR","ANA"
"201111030PHI","2011-11-03","NJD","PHI"
"201111030PHI","2011-11-03","PHI","NJD"
"201111030PHX","2011-11-03","NSH","PHX"
"201111030PHX","2011-11-03","PHX","NSH"
"201111030SJS","2011-11-03","PIT","SJS"
"201111030SJS","2011-11-03","SJS","PIT"
"201111040BUF","2011-11-04","CGY","BUF"
"201111040BUF","2011-11-04","BUF","CGY"
"201111040CAR","2011-11-04","WSH","CAR"
"201111040CAR","2011-11-04","CAR","WSH"
"201111040DAL","2011-11-04","COL","DAL"
"201111040DAL","2011-11-04","DAL","COL"
"201111040OTT","2011-11-04","MTL","OTT"
"201111040OTT","2011-11-04","OTT","MTL"
"201111040STL","2011-11-04","VAN","STL"
"201111040STL","2011-11-04","STL","VAN"
"201111040TBL","2011-11-04","CHI","TBL"
"201111040TBL","2011-11-04","TBL","CHI"
"201111050DET","2011-11-05","ANA","DET"
"201111050DET","2011-11-05","DET","ANA"
"201111050LAK","2011-11-05","PIT","LAK"
"201111050LAK","2011-11-05","LAK","PIT"
"201111050MIN","2011-11-05","STL","MIN"
"201111050MIN","2011-11-05","MIN","STL"
"201111050NJD","2011-11-05","WPG","NJD"
"201111050NJD","2011-11-05","NJD","WPG"
"201111050NYI","2011-11-05","WSH","NYI"
"201111050NYI","2011-11-05","NYI","WSH"
"201111050NYR","2011-11-05","MTL","NYR"
"201111050NYR","2011-11-05","NYR","MTL"
"201111050OTT","2011-11-05","BUF","OTT"
"201111050OTT","2011-11-05","OTT","BUF"
"201111050PHI","2011-11-05","CBJ","PHI"
"201111050PHI","2011-11-05","PHI","CBJ"
"201111050PHX","2011-11-05","EDM","PHX"
"201111050PHX","2011-11-05","PHX","EDM"
"201111050SJS","2011-11-05","NSH","SJS"
"201111050SJS","2011-11-05","SJS","NSH"
"201111050TOR","2011-11-05","BOS","TOR"
"201111050TOR","2011-11-05","TOR","BOS"
"201111060CAR","2011-11-06","DAL","CAR"
"201111060CAR","2011-11-06","CAR","DAL"
"201111060CHI","2011-11-06","VAN","CHI"
"201111060CHI","2011-11-06","CHI","VAN"
"201111060COL","2011-11-06","CGY","COL"
"201111060COL","2011-11-06","COL","CGY"
"201111060FLA","2011-11-06","TBL","FLA"
"201111060FLA","2011-11-06","FLA","TBL"
"201111060NYR","2011-11-06","WPG","NYR"
"201111060NYR","2011-11-06","NYR","WPG"
"201111070BOS","2011-11-07","NYI","BOS"
"201111070BOS","2011-11-07","BOS","NYI"
"201111070SJS","2011-11-07","LAK","SJS"
"201111070SJS","2011-11-07","SJS","LAK"
"201111080BUF","2011-11-08","WPG","BUF"
"201111080BUF","2011-11-08","BUF","WPG"
"201111080CGY","2011-11-08","MIN","CGY"
"201111080CGY","2011-11-08","CGY","MIN"
"201111080DET","2011-11-08","COL","DET"
"201111080DET","2011-11-08","DET","COL"
"201111080LAK","2011-11-08","NSH","LAK"
"201111080LAK","2011-11-08","LAK","NSH"
"201111080MTL","2011-11-08","EDM","MTL"
"201111080MTL","2011-11-08","MTL","EDM"
"201111080NJD","2011-11-08","CAR","NJD"
"201111080NJD","2011-11-08","NJD","CAR"
"201111080STL","2011-11-08","CHI","STL"
"201111080STL","2011-11-08","STL","CHI"
"201111080TOR","2011-11-08","FLA","TOR"
"201111080TOR","2011-11-08","TOR","FLA"
"201111080WSH","2011-11-08","DAL","WSH"
"201111080WSH","2011-11-08","WSH","DAL"
"201111090ANA","2011-11-09","NSH","ANA"
"201111090ANA","2011-11-09","ANA","NSH"
"201111090OTT","2011-11-09","NYR","OTT"
"201111090OTT","2011-11-09","OTT","NYR"
"201111090TBL","2011-11-09","PHI","TBL"
"201111090TBL","2011-11-09","TBL","PHI"
"201111100BOS","2011-11-10","EDM","BOS"
"201111100BOS","2011-11-10","BOS","EDM"
"201111100CBJ","2011-11-10","CHI","CBJ"
"201111100CBJ","2011-11-10","CBJ","CHI"
"201111100COL","2011-11-10","NYI","COL"
"201111100COL","2011-11-10","COL","NYI"
"201111100LAK","2011-11-10","VAN","LAK"
"201111100LAK","2011-11-10","LAK","VAN"
"201111100PHX","2011-11-10","MTL","PHX"
"201111100PHX","2011-11-10","PHX","MTL"
"201111100SJS","2011-11-10","MIN","SJS"
"201111100SJS","2011-11-10","SJS","MIN"
"201111100STL","2011-11-10","TOR","STL"
"201111100STL","2011-11-10","STL","TOR"
"201111100WPG","2011-11-10","FLA","WPG"
"201111100WPG","2011-11-10","WPG","FLA"
"201111110ANA","2011-11-11","VAN","ANA"
"201111110ANA","2011-11-11","ANA","VAN"
"201111110BUF","2011-11-11","OTT","BUF"
"201111110BUF","2011-11-11","BUF","OTT"
"201111110CHI","2011-11-11","CGY","CHI"
"201111110CHI","2011-11-11","CHI","CGY"
"201111110DET","2011-11-11","EDM","DET"
"201111110DET","2011-11-11","DET","EDM"
"201111110NJD","2011-11-11","WSH","NJD"
"201111110NJD","2011-11-11","NJD","WSH"
"201111110NYR","2011-11-11","CAR","NYR"
"201111110NYR","2011-11-11","NYR","CAR"
"201111110PIT","2011-11-11","DAL","PIT"
"201111110PIT","2011-11-11","PIT","DAL"
"201111120BOS","2011-11-12","BUF","BOS"
"201111120BOS","2011-11-12","BOS","BUF"
"201111120CAR","2011-11-12","PIT","CAR"
"201111120CAR","2011-11-12","CAR","PIT"
"201111120CBJ","2011-11-12","WPG","CBJ"
"201111120CBJ","2011-11-12","CBJ","WPG"
"201111120COL","2011-11-12","CGY","COL"
"201111120COL","2011-11-12","COL","CGY"
"201111120DET","2011-11-12","DAL","DET"
"201111120DET","2011-11-12","DET","DAL"
"201111120LAK","2011-11-12","MIN","LAK"
"201111120LAK","2011-11-12","LAK","MIN"
"201111120NSH","2011-11-12","MTL","NSH"
"201111120NSH","2011-11-12","NSH","MTL"
"201111120SJS","2011-11-12","PHX","SJS"
"201111120SJS","2011-11-12","SJS","PHX"
"201111120STL","2011-11-12","TBL","STL"
"201111120STL","2011-11-12","STL","TBL"
"201111120TOR","2011-11-12","OTT","TOR"
"201111120TOR","2011-11-12","TOR","OTT"
"201111120WSH","2011-11-12","NJD","WSH"
"201111120WSH","2011-11-12","WSH","NJD"
"201111130ANA","2011-11-13","MIN","ANA"
"201111130ANA","2011-11-13","ANA","MIN"
"201111130CHI","2011-11-13","EDM","CHI"
"201111130CHI","2011-11-13","CHI","EDM"
"201111130FLA","2011-11-13","PHI","FLA"
"201111130FLA","2011-11-13","FLA","PHI"
"201111130VAN","2011-11-13","NYI","VAN"
"201111130VAN","2011-11-13","VAN","NYI"
"201111140CAR","2011-11-14","PHI","CAR"
"201111140CAR","2011-11-14","CAR","PHI"
"201111140MTL","2011-11-14","BUF","MTL"
"201111140MTL","2011-11-14","MTL","BUF"
"201111140WPG","2011-11-14","TBL","WPG"
"201111140WPG","2011-11-14","WPG","TBL"
"201111150BOS","2011-11-15","NJD","BOS"
"201111150BOS","2011-11-15","BOS","NJD"
"201111150CBJ","2011-11-15","MIN","CBJ"
"201111150CBJ","2011-11-15","CBJ","MIN"
"201111150CGY","2011-11-15","OTT","CGY"
"201111150CGY","2011-11-15","CGY","OTT"
"201111150DAL","2011-11-15","FLA","DAL"
"201111150DAL","2011-11-15","DAL","FLA"
"201111150NSH","2011-11-15","WSH","NSH"
"201111150NSH","2011-11-15","NSH","WSH"
"201111150NYI","2011-11-15","NYR","NYI"
"201111150NYI","2011-11-15","NYI","NYR"
"201111150PIT","2011-11-15","COL","PIT"
"201111150PIT","2011-11-15","PIT","COL"
"201111150STL","2011-11-15","DET","STL"
"201111150STL","2011-11-15","STL","DET"
"201111150TOR","2011-11-15","PHX","TOR"
"201111150TOR","2011-11-15","TOR","PHX"
"201111160BUF","2011-11-16","NJD","BUF"
"201111160BUF","2011-11-16","BUF","NJD"
"201111160LAK","2011-11-16","ANA","LAK"
"201111160LAK","2011-11-16","LAK","ANA"
"201111160MTL","2011-11-16","CAR","MTL"
"201111160MTL","2011-11-16","MTL","CAR"
"201111160VAN","2011-11-16","CHI","VAN"
"201111160VAN","2011-11-16","VAN","CHI"
"201111170ANA","2011-11-17","LAK","ANA"
"201111170ANA","2011-11-17","ANA","LAK"
"201111170BOS","2011-11-17","CBJ","BOS"
"201111170BOS","2011-11-17","BOS","CBJ"
"201111170EDM","2011-11-17","OTT","EDM"
"201111170EDM","2011-11-17","EDM","OTT"
"201111170MIN","2011-11-17","COL","MIN"
"201111170MIN","2011-11-17","MIN","COL"
"201111170NSH","2011-11-17","TOR","NSH"
"201111170NSH","2011-11-17","NSH","TOR"
"201111170NYI","2011-11-17","MTL","NYI"
"201111170NYI","2011-11-17","NYI","MTL"
"201111170PHI","2011-11-17","PHX","PHI"
"201111170PHI","2011-11-17","PHI","PHX"
"201111170SJS","2011-11-17","DET","SJS"
"201111170SJS","2011-11-17","SJS","DET"
"201111170STL","2011-11-17","FLA","STL"
"201111170STL","2011-11-17","STL","FLA"
"201111170TBL","2011-11-17","PIT","TBL"
"201111170TBL","2011-11-17","TBL","PIT"
"201111170WPG","2011-11-17","WSH","WPG"
"201111170WPG","2011-11-17","WPG","WSH"
"201111180CAR","2011-11-18","BUF","CAR"
"201111180CAR","2011-11-18","CAR","BUF"
"201111180CGY","2011-11-18","CHI","CGY"
"201111180CGY","2011-11-18","CGY","CHI"
"201111180COL","2011-11-18","DAL","COL"
"201111180COL","2011-11-18","COL","DAL"
"201111190BUF","2011-11-19","PHX","BUF"
"201111190BUF","2011-11-19","BUF","PHX"
"201111190DAL","2011-11-19","SJS","DAL"
"201111190DAL","2011-11-19","DAL","SJS"
"201111190EDM","2011-11-19","CHI","EDM"
"201111190EDM","2011-11-19","EDM","CHI"
"201111190FLA","2011-11-19","PIT","FLA"
"201111190FLA","2011-11-19","FLA","PIT"
"201111190LAK","2011-11-19","DET","LAK"
"201111190LAK","2011-11-19","LAK","DET"
"201111190MIN","2011-11-19","STL","MIN"
"201111190MIN","2011-11-19","MIN","STL"
"201111190MTL","2011-11-19","NYR","MTL"
"201111190MTL","2011-11-19","MTL","NYR"
"201111190NSH","2011-11-19","CBJ","NSH"
