"TEAM_ABBR","OT","Q1","Q2","Q3","SHTOUT","TOTAL_GOALS","OT_ALWD","Q1_ALWD","Q2_ALWD","Q3_ALWD","SHTOUT_ALWD","TOTAL_GOALS_ALWD","HOME_AWAY","SHOOTOUT_FLAG","GAME_DATE","GAME_ID"
"SJS",0,0,0,1,0,1,0,1,2,4,0,7,"A","N","2019-12-07","201912070TBL"
"TBL",0,1,2,4,0,7,0,0,0,1,0,1,"H","N","2019-12-07","201912070TBL"
"BUF",0,0,3,2,0,5,1,1,2,2,0,6,"A","N","2019-12-07","201912070VAN"
"VAN",1,1,2,2,0,6,0,0,3,2,0,5,"H","N","2019-12-07","201912070VAN"
"ARI",0,1,2,0,1,4,0,3,0,0,0,3,"A","Y","2019-12-08","201912080CHI"
"CHI",0,3,0,0,0,3,0,1,2,0,1,4,"H","Y","2019-12-08","201912080CHI"
"BUF",1,2,0,0,0,3,0,0,2,0,0,2,"A","N","2019-12-08","201912080EDM"
"EDM",0,0,2,0,0,2,1,2,0,0,0,3,"H","N","2019-12-08","201912080EDM"
"FLA",0,2,1,2,0,5,0,1,0,0,0,1,"H","N","2019-12-08","201912080FLA"
"SJS",0,1,0,0,0,1,0,2,1,2,0,5,"A","N","2019-12-08","201912080FLA"
"NYR",0,2,2,1,0,5,0,0,0,0,0,0,"A","N","2019-12-08","201912080VEG"
"VEG",0,0,0,0,0,0,0,2,2,1,0,5,"H","N","2019-12-08","201912080VEG"
"ANA",0,1,0,1,0,2,0,1,1,1,0,3,"A","N","2019-12-08","201912080WPG"
"WPG",0,1,1,1,0,3,0,1,0,1,0,2,"H","N","2019-12-08","201912080WPG"
"CGY",1,0,2,2,0,5,0,1,1,2,0,4,"A","N","2019-12-09","201912090COL"
"COL",0,1,1,2,0,4,1,0,2,2,0,5,"H","N","2019-12-09","201912090COL"
"BOS",0,1,0,1,0,2,0,2,1,2,0,5,"A","N","2019-12-09","201912090OTT"
"OTT",0,2,1,2,0,5,0,1,0,1,0,2,"H","N","2019-12-09","201912090OTT"
"NYI",0,0,2,3,0,5,0,0,1,0,0,1,"A","N","2019-12-09","201912090TBL"
"TBL",0,0,1,0,0,1,0,0,2,3,0,5,"H","N","2019-12-09","201912090TBL"
"CBJ",0,1,1,3,0,5,0,0,0,2,0,2,"A","N","2019-12-09","201912090WSH"
"WSH",0,0,0,2,0,2,0,1,1,3,0,5,"H","N","2019-12-09","201912090WSH"
"ARI",0,0,1,1,0,2,0,2,2,1,0,5,"H","N","2019-12-10","201912100ARI"
"CGY",0,2,2,1,0,5,0,0,1,1,0,2,"A","N","2019-12-10","201912100ARI"
"BUF",0,1,1,3,0,5,0,1,0,1,0,2,"H","N","2019-12-10","201912100BUF"
"STL",0,1,0,1,0,2,0,1,1,3,0,5,"A","N","2019-12-10","201912100BUF"
"DAL",0,2,0,0,0,2,0,0,0,0,0,0,"H","N","2019-12-10","201912100DAL"
"NJD",0,0,0,0,0,0,0,2,0,0,0,2,"A","N","2019-12-10","201912100DAL"
"CAR",0,3,0,3,0,6,0,0,1,2,0,3,"A","N","2019-12-10","201912100EDM"
"EDM",0,0,1,2,0,3,0,3,0,3,0,6,"H","N","2019-12-10","201912100EDM"
"FLA",0,0,0,1,0,1,0,1,1,0,0,2,"H","N","2019-12-10","201912100FLA"
"TBL",0,1,1,0,0,2,0,0,0,1,0,1,"A","N","2019-12-10","201912100FLA"
"LAK",0,1,1,1,0,3,0,0,0,1,0,1,"H","N","2019-12-10","201912100LAK"
"NYR",0,0,0,1,0,1,0,1,1,1,0,3,"A","N","2019-12-10","201912100LAK"
"ANA",0,2,0,0,1,3,0,0,1,1,0,2,"A","Y","2019-12-10","201912100MIN"
"MIN",0,0,1,1,0,2,0,2,0,0,1,3,"H","Y","2019-12-10","201912100MIN"
"NSH",0,0,0,3,0,3,0,0,0,1,0,1,"H","N","2019-12-10","201912100NSH"
"SJS",0,0,0,1,0,1,0,0,0,3,0,3,"A","N","2019-12-10","201912100NSH"
"MTL",0,0,3,1,0,4,0,1,0,0,0,1,"A","N","2019-12-10","201912100PIT"
"PIT",0,1,0,0,0,1,0,0,3,1,0,4,"H","N","2019-12-10","201912100PIT"
"TOR",0,0,2,2,0,4,0,0,0,1,0,1,"A","N","2019-12-10","201912100VAN"
"VAN",0,0,0,1,0,1,0,0,2,2,0,4,"H","N","2019-12-10","201912100VAN"
"CHI",0,0,0,1,0,1,0,0,3,2,0,5,"A","N","2019-12-10","201912100VEG"
"VEG",0,0,3,2,0,5,0,0,0,1,0,1,"H","N","2019-12-10","201912100VEG"
"DET",0,0,1,0,0,1,0,1,3,1,0,5,"A","N","2019-12-10","201912100WPG"
"WPG",0,1,3,1,0,5,0,0,1,0,0,1,"H","N","2019-12-10","201912100WPG"
"COL",0,1,1,1,0,3,0,0,0,1,0,1,"H","N","2019-12-11","201912110COL"
"PHI",0,0,0,1,0,1,0,1,1,1,0,3,"A","N","2019-12-11","201912110COL"
"MTL",1,1,0,1,0,3,0,0,0,2,0,2,"H","N","2019-12-11","201912110MTL"
"OTT",0,0,0,2,0,2,1,1,0,1,0,3,"A","N","2019-12-11","201912110MTL"
"BOS",0,1,0,1,0,2,0,0,2,1,0,3,"A","N","2019-12-11","201912110WSH"
"WSH",0,0,2,1,0,3,0,1,0,1,0,2,"H","N","2019-12-11","201912110WSH"
"ANA",0,0,0,1,0,1,0,1,1,0,0,2,"H","N","2019-12-12","201912120ANA"
"LAK",0,1,1,0,0,2,0,0,0,1,0,1,"A","N","2019-12-12","201912120ANA"
"ARI",0,3,1,1,0,5,0,0,1,1,0,2,"H","N","2019-12-12","201912120ARI"
"CHI",0,0,1,1,0,2,0,3,1,1,0,5,"A","N","2019-12-12","201912120ARI"
"BUF",0,1,2,1,0,4,0,2,1,0,0,3,"H","N","2019-12-12","201912120BUF"
"NSH",0,2,1,0,0,3,0,1,2,1,0,4,"A","N","2019-12-12","201912120BUF"
"CGY",0,1,0,3,0,4,0,1,1,0,0,2,"H","N","2019-12-12","201912120CGY"
"TOR",0,1,1,0,0,2,0,1,0,3,0,4,"A","N","2019-12-12","201912120CGY"
"DET",0,2,2,1,0,5,0,0,2,0,0,2,"H","N","2019-12-12","201912120DET"
"WPG",0,0,2,0,0,2,0,2,2,1,0,5,"A","N","2019-12-12","201912120DET"
"FLA",0,0,1,0,0,1,0,0,2,1,0,3,"H","N","2019-12-12","201912120FLA"
"NYI",0,0,2,1,0,3,0,0,1,0,0,1,"A","N","2019-12-12","201912120FLA"
"EDM",0,1,1,3,0,5,0,2,2,2,0,6,"A","N","2019-12-12","201912120MIN"
"MIN",0,2,2,2,0,6,0,1,1,3,0,5,"H","N","2019-12-12","201912120MIN"
"CBJ",0,0,0,0,0,0,1,0,0,0,0,1,"A","N","2019-12-12","201912120PIT"
"PIT",1,0,0,0,0,1,0,0,0,0,0,0,"H","N","2019-12-12","201912120PIT"
"NYR",0,0,2,4,0,6,0,1,1,1,0,3,"A","N","2019-12-12","201912120SJS"
"SJS",0,1,1,1,0,3,0,0,2,4,0,6,"H","N","2019-12-12","201912120SJS"
"STL",0,1,3,0,0,4,0,2,0,0,0,2,"H","N","2019-12-12","201912120STL"
"VEG",0,2,0,0,0,2,0,1,3,0,0,4,"A","N","2019-12-12","201912120STL"
"BOS",0,1,0,1,0,2,0,0,1,2,0,3,"A","N","2019-12-12","201912120TBL"
"TBL",0,0,1,2,0,3,0,1,0,1,0,2,"H","N","2019-12-12","201912120TBL"
"CAR",0,0,0,0,0,0,1,0,0,0,0,1,"A","N","2019-12-12","201912120VAN"
"VAN",1,0,0,0,0,1,0,0,0,0,0,0,"H","N","2019-12-12","201912120VAN"
"COL",0,1,1,1,0,3,0,0,0,1,0,1,"H","N","2019-12-13","201912130COL"
"NJD",0,0,0,1,0,1,0,1,1,1,0,3,"A","N","2019-12-13","201912130COL"
"DAL",0,1,0,1,0,2,1,0,2,0,0,3,"H","N","2019-12-13","201912130DAL"
"VEG",1,0,2,0,0,3,0,1,0,1,0,2,"A","N","2019-12-13","201912130DAL"
"ANA",0,1,1,1,1,4,0,2,0,1,0,3,"H","Y","2019-12-14","201912140ANA"
"NYR",0,2,0,1,0,3,0,1,1,1,1,4,"A","Y","2019-12-14","201912140ANA"
"ARI",0,1,0,0,0,1,0,1,0,1,0,2,"H","N","2019-12-14","201912140ARI"
"NJD",0,1,0,1,0,2,0,1,0,0,0,1,"A","N","2019-12-14","201912140ARI"
"CAR",0,0,2,2,0,4,0,0,0,0,0,0,"A","N","2019-12-14","201912140CGY"
"CGY",0,0,0,0,0,0,0,0,2,2,0,4,"H","N","2019-12-14","201912140CGY"
"EDM",0,0,0,1,0,1,0,1,1,2,0,4,"H","N","2019-12-14","201912140EDM"
"TOR",0,1,1,2,0,4,0,0,0,1,0,1,"A","N","2019-12-14","201912140EDM"
"BOS",0,1,2,1,0,4,0,0,0,2,0,2,"A","N","2019-12-14","201912140FLA"
"FLA",0,0,0,2,0,2,0,1,2,1,0,4,"H","N","2019-12-14","201912140FLA"
"MIN",0,2,1,1,0,4,0,1,0,0,0,1,"H","N","2019-12-14","201912140MIN"
"PHI",0,1,0,0,0,1,0,2,1,1,0,4,"A","N","2019-12-14","201912140MIN"
"DET",0,1,0,1,0,2,0,0,0,1,0,1,"A","N","2019-12-14","201912140MTL"
"MTL",0,0,0,1,0,1,0,1,0,1,0,2,"H","N","2019-12-14","201912140MTL"
"DAL",0,0,4,0,0,4,0,0,1,0,0,1,"A","N","2019-12-14","201912140NSH"
"NSH",0,0,1,0,0,1,0,0,4,0,0,4,"H","N","2019-12-14","201912140NSH"
"BUF",0,0,1,1,0,2,1,1,0,1,0,3,"A","N","2019-12-14","201912140NYI"
"NYI",1,1,0,1,0,3,0,0,1,1,0,2,"H","N","2019-12-14","201912140NYI"
"CBJ",0,1,0,2,0,3,1,2,1,0,0,4,"A","N","2019-12-14","201912140OTT"
"OTT",1,2,1,0,0,4,0,1,0,2,0,3,"H","N","2019-12-14","201912140OTT"
"LAK",0,2,0,2,0,4,0,0,2,2,1,5,"A","Y","2019-12-14","201912140PIT"
"PIT",0,0,2,2,1,5,0,2,0,2,0,4,"H","Y","2019-12-14","201912140PIT"
"SJS",0,1,0,3,0,4,0,0,0,2,0,2,"H","N","2019-12-14","201912140SJS"
"VAN",0,0,0,2,0,2,0,1,0,3,0,4,"A","N","2019-12-14","201912140SJS"
"CHI",0,0,1,2,0,3,0,0,0,4,0,4,"A","N","2019-12-14","201912140STL"
"STL",0,0,0,4,0,4,0,0,1,2,0,3,"H","N","2019-12-14","201912140STL"
"TBL",0,0,1,1,0,2,0,1,0,4,0,5,"H","N","2019-12-14","201912140TBL"
"WSH",0,1,0,4,0,5,0,0,1,1,0,2,"A","N","2019-12-14","201912140TBL"
"CHI",0,2,1,2,0,5,0,1,2,0,0,3,"H","N","2019-12-15","201912150CHI"
"MIN",0,1,2,0,0,3,0,2,1,2,0,5,"A","N","2019-12-15","201912150CHI"
"DET",0,0,0,2,0,2,0,1,2,1,0,4,"H","N","2019-12-15","201912150DET"
"LAK",0,1,2,1,0,4,0,0,0,2,0,2,"A","N","2019-12-15","201912150DET"
"VAN",0,1,0,2,0,3,0,2,2,2,0,6,"A","N","2019-12-15","201912150VEG"
"VEG",0,2,2,2,0,6,0,1,0,2,0,3,"H","N","2019-12-15","201912150VEG"
"PHI",0,0,2,1,0,3,0,2,4,1,0,7,"A","N","2019-12-15","201912150WPG"
"WPG",0,2,4,1,0,7,0,0,2,1,0,3,"H","N","2019-12-15","201912150WPG"
"CBJ",0,1,0,2,0,3,0,0,0,0,0,0,"H","N","2019-12-16","201912160CBJ"
"WSH",0,0,0,0,0,0,0,1,0,2,0,3,"A","N","2019-12-16","201912160CBJ"
"DAL",0,0,0,1,0,1,0,2,0,0,0,2,"H","N","2019-12-16","201912160DAL"
"EDM",0,2,0,0,0,2,0,0,0,1,0,1,"A","N","2019-12-16","201912160DAL"
"FLA",0,1,5,0,0,6,0,0,1,0,0,1,"H","N","2019-12-16","201912160FLA"
"OTT",0,0,1,0,0,1,0,1,5,0,0,6,"A","N","2019-12-16","201912160FLA"
"NSH",0,1,2,2,0,5,0,1,0,1,0,2,"A","N","2019-12-16","201912160NYR"
"NYR",0,1,0,1,0,2,0,1,2,2,0,5,"H","N","2019-12-16","201912160NYR"
"COL",0,0,2,0,0,2,0,1,2,2,0,5,"A","N","2019-12-16","201912160STL"
"STL",0,1,2,2,0,5,0,0,2,0,0,2,"H","N","2019-12-16","201912160STL"
"BOS",0,1,1,1,0,3,1,1,1,1,0,4,"H","N","2019-12-17","201912170BOS"
"LAK",1,1,1,1,0,4,0,1,1,1,0,3,"A","N","2019-12-17","201912170BOS"
"CGY",0,1,0,0,0,1,0,0,2,2,0,4,"H","N","2019-12-17","201912170CGY"
"PIT",0,0,2,2,0,4,0,1,0,0,0,1,"A","N","2019-12-17","201912170CGY"
"CBJ",0,2,1,2,0,5,0,2,1,0,0,3,"A","N","2019-12-17","201912170DET"
"DET",0,2,1,0,0,3,0,2,1,2,0,5,"H","N","2019-12-17","201912170DET"
"NSH",0,1,4,3,0,8,0,0,3,0,0,3,"A","N","2019-12-17","201912170NYI"
"NYI",0,0,3,0,0,3,0,1,4,3,0,8,"H","N","2019-12-17","201912170NYI"
"ANA",0,0,1,0,0,1,0,0,2,2,0,4,"A","N","2019-12-17","201912170PHI"
"PHI",0,0,2,2,0,4,0,0,1,0,0,1,"H","N","2019-12-17","201912170PHI"
"ARI",0,1,1,1,0,3,0,1,1,0,0,2,"A","N","2019-12-17","201912170SJS"
"SJS",0,1,1,0,0,2,0,1,1,1,0,3,"H","N","2019-12-17","201912170SJS"
"OTT",0,1,2,0,0,3,1,2,1,0,0,4,"A","N","2019-12-17","201912170TBL"
"TBL",1,2,1,0,0,4,0,1,2,0,0,3,"H","N","2019-12-17","201912170TBL"
"BUF",0,0,0,3,0,3,0,1,2,2,0,5,"A","N","2019-12-17","201912170TOR"
"TOR",0,1,2,2,0,5,0,0,0,3,0,3,"H","N","2019-12-17","201912170TOR"
"MTL",0,0,1,2,0,3,0,1,0,0,0,1,"A","N","2019-12-17","201912170VAN"
"VAN",0,1,0,0,0,1,0,0,1,2,0,3,"H","N","2019-12-17","201912170VAN"
"MIN",0,1,0,1,0,2,0,0,2,1,0,3,"A","N","2019-12-17","201912170VEG"
"VEG",0,0,2,1,0,3,0,1,0,1,0,2,"H","N","2019-12-17","201912170VEG"
"CAR",0,1,4,1,0,6,0,1,1,1,0,3,"A","N","2019-12-17","201912170WPG"
"WPG",0,1,1,1,0,3,0,1,4,1,0,6,"H","N","2019-12-17","201912170WPG"
"CHI",0,1,0,0,0,1,0,1,2,1,0,4,"H","N","2019-12-18","201912180CHI"
"COL",0,1,2,1,0,4,0,1,0,0,0,1,"A","N","2019-12-18","201912180CHI"
"ANA",0,1,0,0,0,1,0,0,2,1,0,3,"A","N","2019-12-18","201912180NJD"
"NJD",0,0,2,1,0,3,0,1,0,0,0,1,"H","N","2019-12-18","201912180NJD"
"EDM",0,0,0,1,0,1,0,0,1,1,0,2,"A","N","2019-12-18","201912180STL"
"STL",0,0,1,1,0,2,0,0,0,1,0,1,"H","N","2019-12-18","201912180STL"
"ARI",0,1,1,3,0,5,0,0,4,4,0,8,"H","N","2019-12-19","201912190ARI"
"MIN",0,0,4,4,0,8,0,1,1,3,0,5,"A","N","2019-12-19","201912190ARI"
"BOS",0,1,0,1,0,2,0,0,2,0,1,3,"H","Y","2019-12-19","201912190BOS"
"NYI",0,0,2,0,1,3,0,1,0,1,0,2,"A","Y","2019-12-19","201912190BOS"
"CBJ",1,1,0,1,0,3,0,1,1,0,0,2,"H","N","2019-12-19","201912190CBJ"
"LAK",0,1,1,0,0,2,1,1,0,1,0,3,"A","N","2019-12-19","201912190CBJ"
"CGY",0,2,0,1,0,3,1,0,2,1,0,4,"H","N","2019-12-19","201912190CGY"
"MTL",1,0,2,1,0,4,0,2,0,1,0,3,"A","N","2019-12-19","201912190CGY"
"CAR",0,0,0,3,0,3,0,0,0,1,0,1,"A","N","2019-12-19","201912190COL"
"COL",0,0,0,1,0,1,0,0,0,3,0,3,"H","N","2019-12-19","201912190COL"
"NSH",0,1,0,3,0,4,1,0,3,1,0,5,"A","N","2019-12-19","201912190OTT"
"OTT",1,0,3,1,0,5,0,1,0,3,0,4,"H","N","2019-12-19","201912190OTT"
"BUF",0,0,0,1,0,1,0,3,3,0,0,6,"A","N","2019-12-19","201912190PHI"
"PHI",0,3,3,0,0,6,0,0,0,1,0,1,"H","N","2019-12-19","201912190PHI"
"DAL",1,1,1,1,0,4,0,2,1,0,0,3,"A","N","2019-12-19","201912190TBL"
"TBL",0,2,1,0,0,3,1,1,1,1,0,4,"H","N","2019-12-19","201912190TBL"
"VAN",1,3,0,1,0,5,0,1,2,1,0,4,"H","N","2019-12-19","201912190VAN"
"VEG",0,1,2,1,0,4,1,3,0,1,0,5,"A","N","2019-12-19","201912190VAN"
"CHI",0,1,0,3,0,4,0,0,0,1,0,1,"A","N","2019-12-19","201912190WPG"
"WPG",0,0,0,1,0,1,0,1,0,3,0,4,"H","N","2019-12-19","201912190WPG"
"EDM",0,0,2,0,0,2,0,2,1,2,0,5,"H","N","2019-12-20","201912200EDM"
"PIT",0,2,1,2,0,5,0,0,2,0,0,2,"A","N","2019-12-20","201912200EDM"
"DAL",0,1,1,2,0,4,0,2,5,0,0,7,"A","N","2019-12-20","201912200FLA"
"FLA",0,2,5,0,0,7,0,1,1,2,0,4,"H","N","2019-12-20","201912200FLA"
"NJD",0,1,1,1,0,3,0,2,1,3,0,6,"H","N","2019-12-20","201912200NJD"
"WSH",0,2,1,3,0,6,0,1,1,1,0,3,"A","N","2019-12-20","201912200NJD"
"NYR",0,2,1,0,0,3,0,2,1,3,0,6,"H","N","2019-12-20","201912200NYR"
"TOR",0,2,1,3,0,6,0,2,1,0,0,3,"A","N","2019-12-20","201912200NYR"
"BOS",0,0,2,1,0,3,1,0,1,2,0,4,"H","N","2019-12-21","201912210BOS"
"NSH",1,0,1,2,0,4,0,0,2,1,0,3,"A","N","2019-12-21","201912210BOS"
"BUF",0,0,2,1,0,3,0,0,1,1,0,2,"H","N","2019-12-21","201912210BUF"
"LAK",0,0,1,1,0,2,0,0,2,1,0,3,"A","N","2019-12-21","201912210BUF"
"CAR",0,0,0,2,0,2,0,1,1,2,0,4,"H","N","2019-12-21","201912210CAR"
"FLA",0,1,1,2,0,4,0,0,0,2,0,2,"A","N","2019-12-21","201912210CAR"
"CBJ",0,2,1,2,0,5,0,1,0,0,0,1,"H","N","2019-12-21","201912210CBJ"
"NJD",0,1,0,0,0,1,0,2,1,2,0,5,"A","N","2019-12-21","201912210CBJ"
"CHI",0,0,1,4,0,5,0,1,2,0,0,3,"A","N","2019-12-21","201912210COL"
"COL",0,1,2,0,0,3,0,0,1,4,0,5,"H","N","2019-12-21","201912210COL"
"EDM",0,2,1,1,0,4,0,1,1,1,0,3,"H","N","2019-12-21","201912210EDM"
"MTL",0,1,1,1,0,3,0,2,1,1,0,4,"A","N","2019-12-21","201912210EDM"
"MIN",0,0,0,0,0,0,0,2,1,3,0,6,"H","N","2019-12-21","201912210MIN"
"WPG",0,2,1,3,0,6,0,0,0,0,0,0,"A","N","2019-12-21","201912210MIN"
"ANA",0,2,2,1,1,6,0,2,2,1,0,5,"A","Y","2019-12-21","201912210NYI"
"NYI",0,2,2,1,0,5,0,2,2,1,1,6,"H","Y","2019-12-21","201912210NYI"
"OTT",0,0,3,1,0,4,0,1,2,1,1,5,"H","Y","2019-12-21","201912210OTT"
"PHI",0,1,2,1,1,5,0,0,3,1,0,4,"A","Y","2019-12-21","201912210OTT"
"SJS",0,0,2,0,0,2,0,0,2,3,0,5,"H","N","2019-12-21","201912210SJS"
"STL",0,0,2,3,0,5,0,0,2,0,0,2,"A","N","2019-12-21","201912210SJS"
"DET",0,0,0,1,0,1,0,0,1,3,0,4,"A","N","2019-12-21","201912210TOR"
"TOR",0,0,1,3,0,4,0,0,0,1,0,1,"H","N","2019-12-21","201912210TOR"
"PIT",0,0,1,0,0,1,0,2,1,1,0,4,"A","N","2019-12-21","201912210VAN"
"VAN",0,2,1,1,0,4,0,0,1,0,0,1,"H","N","2019-12-21","201912210VAN"
"TBL",0,0,0,1,0,1,0,0,1,2,0,3,"A","N","2019-12-21","201912210WSH"
"WSH",0,0,1,2,0,3,0,0,0,1,0,1,"H","N","2019-12-21","201912210WSH"
"CGY",0,1,2,2,0,5,0,1,0,0,0,1,"A","N","2019-12-22","201912220DAL"
"DAL",0,1,0,0,0,1,0,1,2,2,0,5,"H","N","2019-12-22","201912220DAL"
"ARI",0,2,1,2,0,5,0,0,0,2,0,2,"A","N","2019-12-22","201912220DET"
"DET",0,0,0,2,0,2,0,2,1,2,0,5,"H","N","2019-12-22","201912220DET"
"ANA",0,1,0,0,0,1,0,3,1,1,0,5,"A","N","2019-12-22","201912220NYR"
"NYR",0,3,1,1,0,5,0,1,0,0,0,1,"H","N","2019-12-22","201912220NYR"
"SJS",0,0,0,1,0,1,0,0,1,2,0,3,"H","N","2019-12-22","201912220SJS"
"VEG",0,0,1,2,0,3,0,0,0,1,0,1,"A","N","2019-12-22","201912220SJS"
"BOS",0,4,1,2,0,7,0,0,1,2,0,3,"H","N","2019-12-23","201912230BOS"
"WSH",0,0,1,2,0,3,0,4,1,2,0,7,"A","N","2019-12-23","201912230BOS"
"CHI",0,1,0,0,0,1,0,1,4,2,0,7,"H","N","2019-12-23","201912230CHI"
"NJD",0,1,4,2,0,7,0,1,0,0,0,1,"A","N","2019-12-23","201912230CHI"
"LAK",0,1,0,0,0,1,0,4,0,0,0,4,"H","N","2019-12-23","201912230LAK"
"STL",0,4,0,0,0,4,0,1,0,0,0,1,"A","N","2019-12-23","201912230LAK"
"CGY",0,0,0,0,0,0,0,0,2,1,0,3,"A","N","2019-12-23","201912230MIN"
"MIN",0,0,2,1,0,3,0,0,0,0,0,0,"H","N","2019-12-23","201912230MIN"
"ARI",0,0,1,1,0,2,0,1,1,1,0,3,"A","N","2019-12-23","201912230NSH"
"NSH",0,1,1,1,0,3,0,0,1,1,0,2,"H","N","2019-12-23","201912230NSH"
"CBJ",0,0,2,1,0,3,0,1,1,0,0,2,"A","N","2019-12-23","201912230NYI"
"NYI",0,1,1,0,0,2,0,0,2,1,0,3,"H","N","2019-12-23","201912230NYI"
"BUF",0,0,1,0,0,1,0,1,0,2,0,3,"A","N","2019-12-23","201912230OTT"
"OTT",0,1,0,2,0,3,0,0,1,0,0,1,"H","N","2019-12-23","201912230OTT"
"NYR",0,0,1,0,0,1,0,0,1,4,0,5,"A","N","2019-12-23","201912230PHI"
"PHI",0,0,1,4,0,5,0,0,1,0,0,1,"H","N","2019-12-23","201912230PHI"
"FLA",0,0,1,0,0,1,0,3,2,1,0,6,"A","N","2019-12-23","201912230TBL"
"TBL",0,3,2,1,0,6,0,0,1,0,0,1,"H","N","2019-12-23","201912230TBL"
"CAR",0,2,3,1,0,6,0,3,0,5,0,8,"A","N","2019-12-23","201912230TOR"
"TOR",0,3,0,5,0,8,0,2,3,1,0,6,"H","N","2019-12-23","201912230TOR"
"EDM",0,1,1,0,0,2,0,1,0,3,0,4,"A","N","2019-12-23","201912230VAN"
"VAN",0,1,0,3,0,4,0,1,1,0,0,2,"H","N","2019-12-23","201912230VAN"
"COL",0,3,2,2,0,7,0,1,1,1,0,3,"A","N","2019-12-23","201912230VEG"
"VEG",0,1,1,1,0,3,0,3,2,2,0,7,"H","N","2019-12-23","201912230VEG"
"MTL",0,2,3,1,0,6,0,1,1,0,0,2,"A","N","2019-12-23","201912230WPG"
"WPG",0,1,1,0,0,2,0,2,3,1,0,6,"H","N","2019-12-23","201912230WPG"
"ANA",0,0,3,1,0,4,0,0,1,2,0,3,"H","N","2019-12-27","201912270ANA"
"VEG",0,0,1,2,0,3,0,0,3,1,0,4,"A","N","2019-12-27","201912270ANA"
"BOS",0,1,1,1,0,3,0,0,0,0,0,0,"A","N","2019-12-27","201912270BUF"
"BUF",0,0,0,0,0,0,0,1,1,1,0,3,"H","N","2019-12-27","201912270BUF"
"CHI",0,3,0,2,0,5,0,1,0,1,0,2,"H","N","2019-12-27","201912270CHI"
"NYI",0,1,0,1,0,2,0,3,0,2,0,5,"A","N","2019-12-27","201912270CHI"
"COL",0,2,1,1,0,4,0,2,1,3,0,6,"H","N","2019-12-27","201912270COL"
"MIN",0,2,1,3,0,6,0,2,1,1,0,4,"A","N","2019-12-27","201912270COL"
"CGY",0,2,2,1,0,5,0,1,0,0,0,1,"A","N","2019-12-27","201912270EDM"
"EDM",0,1,0,0,0,1,0,2,2,1,0,5,"H","N","2019-12-27","201912270EDM"
"NJD",0,1,3,0,0,4,1,2,1,1,0,5,"H","N","2019-12-27","201912270NJD"
"TOR",1,2,1,1,0,5,0,1,3,0,0,4,"A","N","2019-12-27","201912270NJD"
"NSH",0,1,0,1,0,2,0,3,2,0,0,5,"H","N","2019-12-27","201912270NSH"
"PIT",0,3,2,0,0,5,0,1,0,1,0,2,"A","N","2019-12-27","201912270NSH"
"CAR",0,1,1,1,0,3,0,1,3,1,0,5,"A","N","2019-12-27","201912270NYR"
"NYR",0,1,3,1,0,5,0,1,1,1,0,3,"H","N","2019-12-27","201912270NYR"
"LAK",1,0,0,2,0,3,0,0,2,0,0,2,"A","N","2019-12-27","201912270SJS"
"SJS",0,0,2,0,0,2,1,0,0,2,0,3,"H","N","2019-12-27","201912270SJS"
"STL",1,1,2,1,0,5,0,1,1,2,0,4,"A","N","2019-12-27","201912270WPG"
"WPG",0,1,1,2,0,4,1,1,2,1,0,5,"H","N","2019-12-27","201912270WPG"
"CBJ",0,0,1,0,0,1,1,0,0,1,0,2,"A","N","2019-12-27","201912270WSH"
"WSH",1,0,0,1,0,2,0,0,1,0,0,1,"H","N","2019-12-27","201912270WSH"
"CAR",0,1,3,2,0,6,0,0,2,2,0,4,"H","N","2019-12-28","201912280CAR"
"WSH",0,0,2,2,0,4,0,1,3,2,0,6,"A","N","2019-12-28","201912280CAR"
"COL",0,1,1,0,0,2,0,1,0,1,1,3,"A","Y","2019-12-28","201912280DAL"
"DAL",0,1,0,1,1,3,0,1,1,0,0,2,"H","Y","2019-12-28","201912280DAL"
"DET",0,2,1,1,0,4,0,1,3,1,0,5,"A","N","2019-12-28","201912280FLA"
"FLA",0,1,3,1,0,5,0,2,1,1,0,4,"H","N","2019-12-28","201912280FLA"
"NSH",0,0,3,1,0,4,0,3,1,2,0,6,"A","N","2019-12-28","201912280PIT"
"PIT",0,3,1,2,0,6,0,0,3,1,0,4,"H","N","2019-12-28","201912280PIT"
"PHI",0,0,0,1,0,1,0,1,2,3,0,6,"A","N","2019-12-28","201912280SJS"
"SJS",0,1,2,3,0,6,0,0,0,1,0,1,"H","N","2019-12-28","201912280SJS"
"MTL",0,2,1,1,0,4,0,1,3,1,0,5,"A","N","2019-12-28","201912280TBL"
"TBL",0,1,3,1,0,5,0,2,1,1,0,4,"H","N","2019-12-28","201912280TBL"
"NYR",1,2,2,0,0,5,0,1,1,2,0,4,"A","N","2019-12-28","201912280TOR"
"TOR",0,1,1,2,0,4,1,2,2,0,0,5,"H","N","2019-12-28","201912280TOR"
"LAK",0,0,1,1,0,2,0,2,0,1,0,3,"A","N","2019-12-28","201912280VAN"
"VAN",0,2,0,1,0,3,0,0,1,1,0,2,"H","N","2019-12-28","201912280VAN"
"ARI",0,1,0,0,0,1,0,2,2,0,0,4,"A","N","2019-12-28","201912280VEG"
"VEG",0,2,2,0,0,4,0,1,0,0,0,1,"H","N","2019-12-28","201912280VEG"
"ANA",0,1,0,0,0,1,1,1,0,0,0,2,"H","N","2019-12-29","201912290ANA"
